study_name,process_a,process_b,subgroup,model_type,subject_count,stem,ci95_lower,ci95_upper,est,pval,se,wald
map,grip,line,male,aeh,351,r,-0.134662898774082,0.074506001581384,NaN,NaN,NaN,NaN
map,grip,line,male,aeh,351,s,-0.0575392935624185,0.151355353119076,NaN,NaN,NaN,NaN
map,grip,line,male,aehplus,351,i,0.00182026599875563,0.208832659240604,NaN,NaN,NaN,NaN
map,grip,line,male,aehplus,351,r,-0.136038970667656,0.0731118861679969,NaN,NaN,NaN,NaN
map,grip,line,male,aehplus,351,s,-0.0697511423245826,0.139352903315406,NaN,NaN,NaN,NaN
map,grip,logic_de,female,a,1010,i,0.0154911842324287,0.138131118097836,NaN,NaN,NaN,NaN
map,grip,logic_de,female,a,1010,r,-0.0511908568442693,0.0721660999381625,NaN,NaN,NaN,NaN
map,grip,logic_de,female,a,1010,s,0.259726586314868,0.370793356794679,NaN,NaN,NaN,NaN
map,grip,logic_de,female,ae,1010,i,-0.0345750292638536,0.0887048339238291,NaN,NaN,NaN,NaN
map,grip,logic_de,female,ae,1010,r,-0.0532933475148615,0.0700685181821948,NaN,NaN,NaN,NaN
map,grip,logic_de,female,ae,1010,s,0.347616534124827,0.451241046414735,NaN,NaN,NaN,NaN
map,grip,logic_de,female,aeh,1010,i,-0.0693607034894247,0.0540025719646763,NaN,NaN,NaN,NaN
map,grip,logic_de,female,aeh,1010,r,-0.0540330628966294,0.0693302703806435,NaN,NaN,NaN,NaN
map,grip,logic_de,female,aeh,1010,s,0.35584729759053,0.458689581987004,NaN,NaN,NaN,NaN
map,grip,logic_de,female,aehplus,1010,i,-0.0685391937658662,0.0548255618604936,NaN,NaN,NaN,NaN
map,grip,logic_de,female,aehplus,1010,r,-0.0536643141535377,0.0696983044241206,NaN,NaN,NaN,NaN
map,grip,logic_de,female,aehplus,1010,s,0.377505089853296,0.47822027613342,NaN,NaN,NaN,NaN
map,grip,logic_de,male,a,351,i,-0.0909433125714547,0.118377266831424,NaN,NaN,NaN,NaN
map,grip,logic_de,male,a,351,r,-0.0210746652324218,0.186831854205575,NaN,NaN,NaN,NaN
map,grip,logic_de,male,a,351,s,-0.332541098030664,-0.134728217817503,NaN,NaN,NaN,NaN
map,grip,logic_de,male,ae,351,i,-0.133637113356768,0.0755447058115168,NaN,NaN,NaN,NaN
map,grip,logic_de,male,ae,351,r,-0.0210984037169002,0.186808934047087,NaN,NaN,NaN,NaN
map,grip,logic_de,male,ae,351,s,-0.33457772543804,-0.136977518943856,NaN,NaN,NaN,NaN
map,grip,logic_de,male,aeh,351,i,-0.164554880708571,0.0440369179313327,NaN,NaN,NaN,NaN
map,grip,logic_de,male,aeh,351,r,-0.021105939453373,0.186801658039303,NaN,NaN,NaN,NaN
map,grip,logic_de,male,aeh,351,s,-0.341102793650131,-0.144197712472423,NaN,NaN,NaN,NaN
map,grip,logic_de,male,aehplus,351,i,-0.133775170240951,0.0754049366617323,NaN,NaN,NaN,NaN
map,grip,logic_de,male,aehplus,351,r,-0.0246106552910522,0.183415262741419,NaN,NaN,NaN,NaN
map,grip,logic_de,male,aehplus,351,s,-0.343634681932173,-0.147004983963603,NaN,NaN,NaN,NaN
map,grip,logic_im,female,a,1010,i,-0.00720179958868443,0.115803624107466,NaN,NaN,NaN,NaN
map,grip,logic_im,female,a,1010,r,-0.0744712949916865,0.0488790051621107,NaN,NaN,NaN,NaN
map,grip,logic_im,female,a,1010,s,0.188554936996427,0.304403625041974,NaN,NaN,NaN,NaN
map,grip,logic_im,female,ae,1010,i,-0.0586770018663216,0.0646924559708317,NaN,NaN,NaN,NaN
map,grip,logic_im,female,ae,1010,r,-0.0766981790927506,0.0466444347612188,NaN,NaN,NaN,NaN
map,grip,logic_im,female,ae,1010,s,0.258232036195312,0.369410794721949,NaN,NaN,NaN,NaN
map,grip,logic_im,female,aeh,1010,i,-0.0909352882731087,0.0323289502887054,NaN,NaN,NaN,NaN
map,grip,logic_im,female,aeh,1010,r,-0.076971935534591,0.0463696481913632,NaN,NaN,NaN,NaN
map,grip,logic_im,female,aeh,1010,s,0.251260423430095,0.362955061958062,NaN,NaN,NaN,NaN
map,grip,logic_im,female,aehplus,1010,i,-0.0897332294309456,0.0335395844130746,NaN,NaN,NaN,NaN
map,grip,logic_im,female,aehplus,1010,r,-0.0769797419519503,0.046361812125207,NaN,NaN,NaN,NaN
map,grip,logic_im,female,aehplus,1010,s,0.281817908302382,0.391172099063669,NaN,NaN,NaN,NaN
map,grip,logic_im,male,a,351,i,-0.109619952413787,0.0997352850164358,NaN,NaN,NaN,NaN
map,grip,logic_im,male,a,351,r,-0.0382725787808164,0.170167266825641,NaN,NaN,NaN,NaN
map,grip,logic_im,male,a,351,s,-0.774145010606014,-0.675320263318944,NaN,NaN,NaN,NaN
map,grip,logic_im,male,ae,351,i,-0.160440688368906,0.0482536962652214,NaN,NaN,NaN,NaN
map,grip,logic_im,male,ae,351,r,-0.0402531043310938,0.168240473385062,NaN,NaN,NaN,NaN
map,grip,logic_im,male,ae,351,s,-0.775086890879819,-0.676599146339496,NaN,NaN,NaN,NaN
map,grip,logic_im,male,aeh,351,i,-0.218625348720622,-0.0120812151824028,NaN,NaN,NaN,NaN
map,grip,logic_im,male,aeh,351,r,-0.0424717125101071,0.166080162929995,NaN,NaN,NaN,NaN
map,grip,logic_im,male,aeh,351,s,-0.797177648832065,-0.706765290595313,NaN,NaN,NaN,NaN
map,grip,logic_im,male,aehplus,351,i,-0.194675091709036,0.0129376092327784,NaN,NaN,NaN,NaN
map,grip,logic_im,male,aehplus,351,r,-0.0460097618696694,0.162630935295911,NaN,NaN,NaN,NaN
map,grip,logic_im,male,aehplus,351,s,-0.8035186516913,-0.715485439674202,NaN,NaN,NaN,NaN
map,grip,matrices,female,a,1010,i,0.129223604437789,0.248184865969249,NaN,NaN,NaN,NaN
map,grip,matrices,female,a,1010,r,-0.0648545914016259,0.0585147423461104,NaN,NaN,NaN,NaN
map,grip,matrices,female,a,1010,s,0.293674464950198,0.402065458655466,NaN,NaN,NaN,NaN
map,grip,matrices,female,ae,1010,i,0.0733015602847255,0.194452664226001,NaN,NaN,NaN,NaN
map,grip,matrices,female,ae,1010,r,-0.0676643352787759,0.0557018123830931,NaN,NaN,NaN,NaN
map,grip,matrices,female,ae,1010,s,0.349636700691821,0.453070560162793,NaN,NaN,NaN,NaN
map,grip,matrices,female,aeh,1010,i,0.0281291700178769,0.15051175056676,NaN,NaN,NaN,NaN
map,grip,matrices,female,aeh,1010,r,-0.0666880895759539,0.056679387150592,NaN,NaN,NaN,NaN
map,grip,matrices,female,aeh,1010,s,0.338159564199157,0.442664977387364,NaN,NaN,NaN,NaN
map,grip,matrices,female,aehplus,1010,i,0.0292967178639468,0.151653589358212,NaN,NaN,NaN,NaN
map,grip,matrices,female,aehplus,1010,r,-0.0666907188073354,0.0566767546574112,NaN,NaN,NaN,NaN
map,grip,matrices,female,aehplus,1010,s,0.338159564199157,0.442664977387364,NaN,NaN,NaN,NaN
map,grip,matrices,male,a,351,i,0.209730807059523,0.399471521011143,NaN,NaN,NaN,NaN
map,grip,matrices,male,a,351,r,-0.10736727557883,0.101991603211349,NaN,NaN,NaN,NaN
map,grip,matrices,male,a,351,s,0.435742037097231,0.589626276702353,NaN,NaN,NaN,NaN
map,grip,matrices,male,ae,351,i,0.158585116827087,0.354048716582925,NaN,NaN,NaN,NaN
map,grip,matrices,male,ae,351,r,-0.107558003474349,0.101800650445018,NaN,NaN,NaN,NaN
map,grip,matrices,male,ae,351,s,0.464909104991828,0.61298309913688,NaN,NaN,NaN,NaN
map,grip,matrices,male,aeh,351,i,0.0671905309364359,0.270517513227271,NaN,NaN,NaN,NaN
map,grip,matrices,male,aeh,351,r,-0.107648978561948,0.101709562661803,NaN,NaN,NaN,NaN
map,grip,matrices,male,aeh,351,s,0.516307699122645,0.653522409356559,NaN,NaN,NaN,NaN
map,grip,matrices,male,aehplus,351,i,0.0755986496801426,0.278332248251447,NaN,NaN,NaN,NaN
map,grip,matrices,male,aehplus,351,r,-0.110324959614089,0.0990286955657628,NaN,NaN,NaN,NaN
map,grip,matrices,male,aehplus,351,s,0.540942518944708,0.672677363078269,NaN,NaN,NaN,NaN
map,grip,mmms,female,a,1010,i,0.0377724119290087,0.159932872516981,NaN,NaN,NaN,NaN
map,grip,mmms,female,a,1010,r,-0.0380203690465486,0.0852810568476237,NaN,NaN,NaN,NaN
map,grip,mmms,female,a,1010,s,0.515444946991433,0.600317915966161,NaN,NaN,NaN,NaN
map,grip,mmms,female,ae,1010,i,-0.0299028098598779,0.0933431629233689,NaN,NaN,NaN,NaN
map,grip,mmms,female,ae,1010,r,-0.040427038605152,0.0828877207608504,NaN,NaN,NaN,NaN
map,grip,mmms,female,ae,1010,s,0.4973826412443,0.584552027381549,NaN,NaN,NaN,NaN
map,grip,mmms,female,aeh,1010,i,-0.0631306155497448,0.0602397038646491,NaN,NaN,NaN,NaN
map,grip,mmms,female,aeh,1010,r,-0.039218095374404,0.0840901440162169,NaN,NaN,NaN,NaN
map,grip,mmms,female,aeh,1010,s,0.489793008743349,0.577907630707094,NaN,NaN,NaN,NaN
map,grip,mmms,female,aehplus,1010,i,-0.0622025119878346,0.0611680330422918,NaN,NaN,NaN,NaN
map,grip,mmms,female,aehplus,1010,r,-0.0399024994400079,0.0834094751236316,NaN,NaN,NaN,NaN
map,grip,mmms,female,aehplus,1010,s,0.494147656836386,0.581721366681379,NaN,NaN,NaN,NaN
map,grip,mmms,male,a,351,i,0.161958683037969,0.357073480558905,NaN,NaN,NaN,NaN
map,grip,mmms,male,a,351,r,-0.0875930563470804,0.121705770122513,NaN,NaN,NaN,NaN
map,grip,mmms,male,a,351,s,0.238395772325036,0.42452808587318,NaN,NaN,NaN,NaN
map,grip,mmms,male,ae,351,i,0.12302303648562,0.321912786562482,NaN,NaN,NaN,NaN
map,grip,mmms,male,ae,351,r,-0.0858837880301348,0.123402128770691,NaN,NaN,NaN,NaN
map,grip,mmms,male,ae,351,s,0.268226717668438,0.450304596605593,NaN,NaN,NaN,NaN
map,grip,mmms,male,aeh,351,i,0.0759548667085389,0.278662734473199,NaN,NaN,NaN,NaN
map,grip,mmms,male,aeh,351,r,-0.0857717664731784,0.123513261566643,NaN,NaN,NaN,NaN
map,grip,mmms,male,aeh,351,s,0.261961587526542,0.444916043952892,NaN,NaN,NaN,NaN
map,grip,mmms,male,aehplus,351,i,0.0826719866841587,0.284885678274975,NaN,NaN,NaN,NaN
map,grip,mmms,male,aehplus,351,r,-0.0850208323295905,0.124258102398393,NaN,NaN,NaN,NaN
map,grip,mmms,male,aehplus,351,s,0.230315814998609,0.417493986939315,NaN,NaN,NaN,NaN
map,grip,nart,female,a,1010,i,0.0491082104351076,0.170979181631836,NaN,NaN,NaN,NaN
map,grip,nart,female,a,1010,r,-0.0648475698795729,0.0585217693770814,NaN,NaN,NaN,NaN
map,grip,nart,female,a,1010,s,-0.124227673738448,-0.00134529021955461,NaN,NaN,NaN,NaN
map,grip,nart,female,aeh,1010,i,-0.0659917698152397,0.0573765103791303,NaN,NaN,NaN,NaN
map,grip,nart,female,aeh,1010,r,-0.0664300243807901,0.0569377641521197,NaN,NaN,NaN,NaN
map,grip,nart,female,aeh,1010,s,-0.0779829094180543,0.0453547082966156,NaN,NaN,NaN,NaN
map,grip,nart,female,aehplus,1010,i,-0.0668460965852697,0.0565211810731648,NaN,NaN,NaN,NaN
map,grip,nart,female,aehplus,1010,r,-0.0661685192734011,0.0571995683660236,NaN,NaN,NaN,NaN
map,grip,nart,female,aehplus,1010,s,-0.0700455548177271,0.0533163585690426,NaN,NaN,NaN,NaN
map,grip,nart,male,a,351,i,0.0657046870604461,0.269133737794568,NaN,NaN,NaN,NaN
map,grip,nart,male,a,351,r,-0.107455232402802,0.101903544601917,NaN,NaN,NaN,NaN
map,grip,nart,male,a,351,s,0.276055361337127,0.45701931610582,NaN,NaN,NaN,NaN
map,grip,nart,male,ae,351,i,-0.00769268136050549,0.199716599342144,NaN,NaN,NaN,NaN
map,grip,nart,male,ae,351,r,-0.109240537866622,0.100115463710562,NaN,NaN,NaN,NaN
map,grip,nart,male,ae,351,s,0.34043106441869,0.511463850729118,NaN,NaN,NaN,NaN
map,grip,nart,male,aeh,351,i,-0.0412474132079442,0.167272539263469,NaN,NaN,NaN,NaN
map,grip,nart,male,aeh,351,r,-0.111810272781545,0.0975393576544206,NaN,NaN,NaN,NaN
map,grip,nart,male,aeh,351,s,0.353241336662147,0.522136524213816,NaN,NaN,NaN,NaN
map,grip,nart,male,aehplus,351,i,-0.0528155607653659,0.155981624042747,NaN,NaN,NaN,NaN
map,grip,nart,male,aehplus,351,r,-0.112456439539378,0.096891147165492,NaN,NaN,NaN,NaN
map,grip,nart,male,aehplus,351,s,0.249179733607528,0.433881310856829,NaN,NaN,NaN,NaN
map,grip,num_comp,female,a,1010,i,0.0734302003386844,0.19457710686867,NaN,NaN,NaN,NaN
map,grip,num_comp,female,a,1010,r,-0.0502839860394323,0.0730705166602821,NaN,NaN,NaN,NaN
map,grip,num_comp,female,a,1010,s,0.257413715023745,0.368653582539998,NaN,NaN,NaN,NaN
map,grip,num_comp,female,ae,1010,i,0.0280181570529827,0.15040316507239,NaN,NaN,NaN,NaN
map,grip,num_comp,female,ae,1010,r,-0.0498705604806309,0.0734827561314307,NaN,NaN,NaN,NaN
map,grip,num_comp,female,ae,1010,s,0.234528681587295,0.347417550907298,NaN,NaN,NaN,NaN
map,grip,num_comp,female,aeh,1010,i,-0.0199102635711641,0.103245304078676,NaN,NaN,NaN,NaN
map,grip,num_comp,female,aeh,1010,r,-0.0491836511046828,0.0741676016241037,NaN,NaN,NaN,NaN
map,grip,num_comp,female,aeh,1010,s,0.23588239623392,0.348676952924028,NaN,NaN,NaN,NaN
map,grip,num_comp,female,aehplus,1010,i,-0.0189633592335672,0.104182376996527,NaN,NaN,NaN,NaN
map,grip,num_comp,female,aehplus,1010,r,-0.048541511652712,0.0748077065061192,NaN,NaN,NaN,NaN
map,grip,num_comp,female,aehplus,1010,s,0.256356580955374,0.367675172479026,NaN,NaN,NaN,NaN
map,grip,num_comp,male,a,351,i,0.0924637617526963,0.293926644865869,NaN,NaN,NaN,NaN
map,grip,num_comp,male,a,351,r,-0.111840536365263,0.09750900231549,NaN,NaN,NaN,NaN
map,grip,num_comp,male,a,351,s,-0.102536089835178,0.106823345529983,NaN,NaN,NaN,NaN
map,grip,num_comp,male,aeh,351,i,-0.0421699356103992,0.166374127798442,NaN,NaN,NaN,NaN
map,grip,num_comp,male,aeh,351,r,-0.110001532534519,0.0993528747262632,NaN,NaN,NaN,NaN
map,grip,num_comp,male,aeh,351,s,-0.112845419150318,0.0965008516181026,NaN,NaN,NaN,NaN
map,grip,num_comp,male,aehplus,351,i,-0.0230376235375844,0.184935799282105,NaN,NaN,NaN,NaN
map,grip,num_comp,male,aehplus,351,r,-0.112926188579501,0.0964198008694265,NaN,NaN,NaN,NaN
map,grip,num_comp,male,aehplus,351,s,-0.0766761457832592,0.132519235325062,NaN,NaN,NaN,NaN
map,grip,symbol,female,a,1010,i,0.106678923365759,0.226610719220478,NaN,NaN,NaN,NaN
map,grip,symbol,female,a,1010,r,-0.0608611464054558,0.0625093476507441,NaN,NaN,NaN,NaN
map,grip,symbol,female,a,1010,s,-0.0873622318802914,0.035926436248001,NaN,NaN,NaN,NaN
map,grip,symbol,female,ae,1010,i,0.0503534859632507,0.172190790983442,NaN,NaN,NaN,NaN
map,grip,symbol,female,ae,1010,r,-0.0603101005834173,0.0630602434161992,NaN,NaN,NaN,NaN
map,grip,symbol,female,ae,1010,s,-0.141751785469062,-0.0191830638874445,NaN,NaN,NaN,NaN
map,grip,symbol,female,aeh,1010,i,0.0163041938217841,0.138928727177024,NaN,NaN,NaN,NaN
map,grip,symbol,female,aeh,1010,r,-0.0604938828962962,0.062876519504898,NaN,NaN,NaN,NaN
map,grip,symbol,female,aeh,1010,s,-0.119955005669422,0.00299202860734107,NaN,NaN,NaN,NaN
map,grip,symbol,female,aehplus,1010,i,0.0172318641035428,0.139838630687755,NaN,NaN,NaN,NaN
map,grip,symbol,female,aehplus,1010,r,-0.059806183792614,0.0635639571815173,NaN,NaN,NaN,NaN
map,grip,symbol,female,aehplus,1010,s,-0.123897264483042,-0.00100971643954916,NaN,NaN,NaN,NaN
map,grip,symbol,male,a,351,i,0.185591960090441,0.37814912305215,NaN,NaN,NaN,NaN
map,grip,symbol,male,a,351,r,-0.0686725659851897,0.140415464482422,NaN,NaN,NaN,NaN
map,grip,symbol,male,a,351,s,0.247236770807739,0.432199061117023,NaN,NaN,NaN,NaN
map,grip,symbol,male,ae,351,i,0.145160561004566,0.341971512229312,NaN,NaN,NaN,NaN
map,grip,symbol,male,ae,351,r,-0.0684991639433939,0.140586246846656,NaN,NaN,NaN,NaN
map,grip,symbol,male,ae,351,s,0.243571514392366,0.429022112024262,NaN,NaN,NaN,NaN
map,grip,symbol,male,aeh,351,i,-0.00045358924339605,0.206656937924068,NaN,NaN,NaN,NaN
map,grip,symbol,male,aeh,351,r,-0.134662898774082,0.074506001581384,NaN,NaN,NaN,NaN
map,grip,symbol,male,aeh,351,s,-0.0575392935624185,0.151355353119076,NaN,NaN,NaN,NaN
map,grip,symbol,male,aehplus,351,i,0.0666970322176674,0.270058008034337,NaN,NaN,NaN,NaN
map,grip,symbol,male,aehplus,351,r,-0.0687790965109091,0.140310537200112,NaN,NaN,NaN,NaN
map,grip,symbol,male,aehplus,351,s,0.303743933444252,0.480603787088984,NaN,NaN,NaN,NaN
map,grip,word_de,female,a,1010,i,0.165994368348338,0.283121279776197,NaN,NaN,NaN,NaN
map,grip,word_de,female,a,1010,r,-0.0581503932464496,0.0652186381291706,NaN,NaN,NaN,NaN
map,grip,word_de,female,a,1010,s,0.124491520665447,0.243666259628081,NaN,NaN,NaN,NaN
map,grip,word_de,female,ae,1010,i,0.131657079080731,0.250506546000477,NaN,NaN,NaN,NaN
map,grip,word_de,female,ae,1010,r,-0.0583162284383776,0.0650529446351846,NaN,NaN,NaN,NaN
map,grip,word_de,female,ae,1010,s,0.179623301578766,0.295991841283949,NaN,NaN,NaN,NaN
map,grip,word_de,female,aeh,1010,i,0.107226852853089,0.227136459789227,NaN,NaN,NaN,NaN
map,grip,word_de,female,aeh,1010,r,-0.0596644261523077,0.0637056463806489,NaN,NaN,NaN,NaN
map,grip,word_de,female,aeh,1010,s,0.181486005724604,0.29774762055066,NaN,NaN,NaN,NaN
map,grip,word_de,female,aehplus,1010,i,0.113574751730009,0.233222203521495,NaN,NaN,NaN,NaN
map,grip,word_de,female,aehplus,1010,r,-0.0608432272354024,0.0625272631238246,NaN,NaN,NaN,NaN
map,grip,word_de,female,aehplus,1010,s,0.186264048323643,0.302247795420266,NaN,NaN,NaN,NaN
map,grip,word_de,male,a,351,i,-0.0117710256778127,0.19579737965901,NaN,NaN,NaN,NaN
map,grip,word_de,male,a,351,r,-0.125612503569385,0.0836547417466698,NaN,NaN,NaN,NaN
map,grip,word_de,male,a,351,s,-0.0744211741846605,0.134746651339153,NaN,NaN,NaN,NaN
map,grip,word_de,male,ae,351,i,-0.0561324383330457,0.152734139125627,NaN,NaN,NaN,NaN
map,grip,word_de,male,ae,351,r,-0.126123940053592,0.0831386865448773,NaN,NaN,NaN,NaN
map,grip,word_de,male,ae,351,s,-0.0616750393942686,0.147297410067492,NaN,NaN,NaN,NaN
map,grip,word_de,male,aeh,351,i,-0.0694365619366997,0.139662862424572,NaN,NaN,NaN,NaN
map,grip,word_de,male,aeh,351,r,-0.124429486583638,0.0848480124515133,NaN,NaN,NaN,NaN
map,grip,word_de,male,aeh,351,s,-0.0534257823027587,0.155384507631842,NaN,NaN,NaN,NaN
map,grip,word_de,male,aehplus,351,i,-0.0430714918508946,0.16549579987888,NaN,NaN,NaN,NaN
map,grip,word_de,male,aehplus,351,r,-0.124948133238826,0.0843249443502934,NaN,NaN,NaN,NaN
map,grip,word_de,male,aehplus,351,s,-0.0241669661601208,0.183844245889659,NaN,NaN,NaN,NaN
map,grip,word_im,female,a,1010,i,0.170887665922975,0.287747152719947,NaN,NaN,NaN,NaN
map,grip,word_im,female,a,1010,r,-0.0249650502744486,0.0982392985054641,NaN,NaN,NaN,NaN
map,grip,word_im,female,a,1010,s,0.177938248258866,0.294402837409874,NaN,NaN,NaN,NaN
map,grip,word_im,female,ae,1010,i,0.127927763434168,0.246947998436788,NaN,NaN,NaN,NaN
map,grip,word_im,female,ae,1010,r,-0.0257635847273094,0.0974478995740079,NaN,NaN,NaN,NaN
map,grip,word_im,female,ae,1010,s,0.179529058128508,0.295902986789639,NaN,NaN,NaN,NaN
map,grip,word_im,female,aeh,1010,i,0.105123571039757,0.225117971490521,NaN,NaN,NaN,NaN
map,grip,word_im,female,aeh,1010,r,-0.0270635098907606,0.0961592568721597,NaN,NaN,NaN,NaN
map,grip,word_im,female,aeh,1010,s,0.183674164497987,0.299809168161037,NaN,NaN,NaN,NaN
map,grip,word_im,female,aehplus,1010,i,0.110502481290137,0.230277981401174,NaN,NaN,NaN,NaN
map,grip,word_im,female,aehplus,1010,r,-0.028274004144497,0.0949588973480599,NaN,NaN,NaN,NaN
map,grip,word_im,female,aehplus,1010,s,0.20084844995526,0.315952138465216,NaN,NaN,NaN,NaN
map,grip,word_im,male,a,351,i,0.0377900844604269,0.242979643019626,NaN,NaN,NaN,NaN
map,grip,word_im,male,a,351,r,-0.0386254455576685,0.169824090053132,NaN,NaN,NaN,NaN
map,grip,word_im,male,a,351,s,-0.260172858665634,-0.0561046325135557,NaN,NaN,NaN,NaN
map,grip,word_im,male,ae,351,i,-0.018559865194199,0.189258681281521,NaN,NaN,NaN,NaN
map,grip,word_im,male,ae,351,r,-0.0399403483356811,0.168544850204635,NaN,NaN,NaN,NaN
map,grip,word_im,male,ae,351,s,-0.161662021304072,0.0470026857098551,NaN,NaN,NaN,NaN
map,grip,word_im,male,aeh,351,i,-0.0324256869776211,0.175846248174084,NaN,NaN,NaN,NaN
map,grip,word_im,male,aeh,351,r,-0.0410303382918214,0.167483890416611,NaN,NaN,NaN,NaN
map,grip,word_im,male,aeh,351,s,-0.177591405548093,0.030626062590664,NaN,NaN,NaN,NaN
map,grip,word_im,male,aehplus,351,i,0.00361370485288506,0.210547253404046,NaN,NaN,NaN,NaN
map,grip,word_im,male,aehplus,351,r,-0.0465226698557659,0.162130480153357,NaN,NaN,NaN,NaN
map,grip,word_im,male,aehplus,351,s,-0.161773872560463,0.0468880838105432,NaN,NaN,NaN,NaN
map,grip,word_rec,female,a,1010,i,0.000804722807584491,0.12369541232173,NaN,NaN,NaN,NaN
map,grip,word_rec,female,a,1010,r,-0.0616852890811754,0.0616852890811754,NaN,NaN,NaN,NaN
map,grip,word_rec,female,a,1010,s,-0.0616852890811754,0.0616852890811754,NaN,NaN,NaN,NaN
map,grip,word_rec,female,ae,1010,i,-0.00935884944737013,0.113674826077824,NaN,NaN,NaN,NaN
map,grip,word_rec,female,ae,1010,r,-0.0616852890811754,0.0616852890811754,NaN,NaN,NaN,NaN
map,grip,word_rec,female,ae,1010,s,-0.0616852890811754,0.0616852890811754,NaN,NaN,NaN,NaN
map,grip,word_rec,female,aeh,1010,i,-0.0259970723741238,0.0972164688747784,NaN,NaN,NaN,NaN
map,grip,word_rec,female,aeh,1010,r,-0.0616852890811754,0.0616852890811754,NaN,NaN,NaN,NaN
map,grip,word_rec,female,aeh,1010,s,-0.0616852890811754,0.0616852890811754,NaN,NaN,NaN,NaN
map,grip,word_rec,male,a,351,i,-0.0507593481863202,0.157992554522371,NaN,NaN,NaN,NaN
map,grip,word_rec,male,a,351,r,-0.0431558969750964,0.165413552485361,NaN,NaN,NaN,NaN
map,grip,word_rec,male,a,351,s,-0.446489778526094,-0.263789735020798,NaN,NaN,NaN,NaN
map,grip,word_rec,male,ae,351,i,-0.0812071810940475,0.128037171590219,NaN,NaN,NaN,NaN
map,grip,word_rec,male,ae,351,r,-0.0431558969750964,0.165413552485361,NaN,NaN,NaN,NaN
map,grip,word_rec,male,ae,351,s,-0.45129689382388,-0.269382117573841,NaN,NaN,NaN,NaN
map,grip,word_rec,male,aeh,351,i,-0.02063598229851,0.187255373886356,NaN,NaN,NaN,NaN
map,grip,word_rec,male,aeh,351,r,-0.115355457896951,0.0939807722592795,NaN,NaN,NaN,NaN
map,grip,word_rec,male,aeh,351,s,-0.070820157644669,0.138299285847909,NaN,NaN,NaN,NaN
map,grip,word_rec,male,aehplus,351,i,0.00465612660557068,0.211543262603908,NaN,NaN,NaN,NaN
map,grip,word_rec,male,aehplus,351,r,-0.118670155725036,0.090648699543306,NaN,NaN,NaN,NaN
map,grip,word_rec,male,aehplus,351,s,-0.0421390561083728,0.166404205839221,NaN,NaN,NaN,NaN
nuage,grip,mmms,female,a,939,i,-0.010921133746007,0.116645839149915,NaN,NaN,NaN,NaN
nuage,grip,mmms,female,a,939,r,-0.0560759203365199,0.0718559755815123,NaN,NaN,NaN,NaN
nuage,grip,mmms,female,a,939,s,0.203808941778626,0.322039100064406,NaN,NaN,NaN,NaN
nuage,grip,mmms,female,aeh,934,i,-0.00414806726102782,0.123658742630365,NaN,NaN,NaN,NaN
nuage,grip,mmms,female,aeh,934,r,-0.0546500539912434,0.0736138361436788,NaN,NaN,NaN,NaN
nuage,grip,mmms,female,aeh,934,s,0.164592289182333,0.285936319436015,NaN,NaN,NaN,NaN
nuage,grip,mmms,female,aehplus,934,i,0.0030640624428169,0.13073616504831,NaN,NaN,NaN,NaN
nuage,grip,mmms,female,aehplus,934,r,-0.0544331931165142,0.0738306584484867,NaN,NaN,NaN,NaN
nuage,grip,mmms,female,aehplus,934,s,0.152428595253739,0.274402592281769,NaN,NaN,NaN,NaN
nuage,grip,mmms,male,a,851,i,0.13815653383501,0.266948310417622,NaN,NaN,NaN,NaN
nuage,grip,mmms,male,a,851,r,-0.0838524620713262,0.0504716526560726,NaN,NaN,NaN,NaN
nuage,grip,mmms,male,a,851,s,0.225649277548247,0.348915750407414,NaN,NaN,NaN,NaN
nuage,grip,mmms,male,aeh,847,i,0.0908476972408674,0.222165424040319,NaN,NaN,NaN,NaN
nuage,grip,mmms,male,aeh,847,r,-0.0834753384344763,0.0511677668386445,NaN,NaN,NaN,NaN
nuage,grip,mmms,male,aeh,847,s,0.226357025349898,0.349847943522803,NaN,NaN,NaN,NaN
nuage,grip,mmms,male,aehplus,847,i,0.0886904536192973,0.220099974461502,NaN,NaN,NaN,NaN
nuage,grip,mmms,male,aehplus,847,r,-0.0835273080182061,0.0511146792769767,NaN,NaN,NaN,NaN
nuage,grip,mmms,male,aehplus,847,s,0.224868530442412,0.348459270851827,NaN,NaN,NaN,NaN
octo,gait,block,female,aehplus,272,i,-0.524876276546306,-0.331083299726077,-0.433,0,0.12,-3.602
octo,gait,block,female,aehplus,272,r,-0.26300264659793,-0.0303199357439995,-0.149,0.003,0.05,-2.978
octo,gait,block,female,aehplus,272,s,-0.577136211769167,-0.396218912478211,-0.493,0.419,0.61,-0.808
