study_name,process_a,process_b,subgroup,model_type,subject_count,parameter_count,wave_count,ll,aic,bic,process,coefficient,subindex,est,pval,se,wald
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,a,gamma,00,1.678,0.0,0.034,48.789
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,a,gamma,01,-0.024,0.0,0.002,-15.035
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,a,gamma,02,0.012,0.001,0.004,3.465
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,a,gamma,03,1.629,0.0,0.216,7.559
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,a,gamma,04,-0.09,0.0,0.023,-3.909
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,a,gamma,05,NaN,NaN,NaN,NaN
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,a,gamma,06,-0.022,0.571,0.039,-0.567
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,a,gamma,10,-0.038,0.0,0.009,-4.13
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,a,gamma,11,0.001,0.072,0.0,1.8
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,a,gamma,12,0.0,0.938,0.001,-0.078
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,a,gamma,13,-0.067,0.098,0.041,-1.657
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,a,gamma,14,0.002,0.73,0.005,0.346
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,a,gamma,15,NaN,NaN,NaN,NaN
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,a,gamma,16,-0.009,0.401,0.01,-0.839
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,a,sigma,00,0.027,0.0,0.005,5.683
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,aa,tau,00,0.108,0.0,0.008,14.336
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,aa,tau,01,0.0,0.998,0.001,0.002
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,aa,tau,11,0.0,0.533,0.001,0.623
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,ab,sigma,00,0.015,0.532,0.024,0.625
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,ab,tau,00,0.409,0.002,0.134,3.054
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,ab,tau,01,0.017,0.566,0.03,0.574
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,ab,tau,10,0.034,0.346,0.036,0.942
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,ab,tau,11,0.003,0.663,0.006,0.435
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,b,gamma,00,43.836,0.0,1.257,34.883
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,b,gamma,01,-0.608,0.0,0.049,-12.29
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,b,gamma,02,0.393,0.002,0.13,3.027
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,b,gamma,03,38.991,0.0,4.195,9.294
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,b,gamma,04,0.419,0.536,0.677,0.619
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,b,gamma,05,NaN,NaN,NaN,NaN
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,b,gamma,06,0.029,0.981,1.233,0.024
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,b,gamma,10,-0.319,0.306,0.311,-1.023
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,b,gamma,11,-0.02,0.094,0.012,-1.676
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,b,gamma,12,-0.079,0.014,0.032,-2.445
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,b,gamma,13,-1.252,0.281,1.162,-1.078
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,b,gamma,14,0.039,0.818,0.17,0.23
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,b,gamma,15,NaN,NaN,NaN,NaN
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,b,gamma,16,-0.324,0.262,0.288,-1.122
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,b,sigma,00,19.672,0.0,1.067,18.437
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,bb,tau,00,94.397,0.0,5.94,15.891
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,bb,tau,10,-1.588,0.143,1.085,-1.464
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,bb,tau,11,0.719,0.027,0.326,2.206
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,er,sigma,00,0.021,0.532,0.033,0.625
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,er,tau,00,0.128,0.002,0.041,3.093
map,fev,grip,female,aehplus,931,37,5,-9002.371,18078.742,18257.684,er,tau,11,0.161,0.663,0.369,0.436
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,a,gamma,00,2.387,0.0,0.11,21.779
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,a,gamma,01,-0.027,0.0,0.004,-6.069
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,a,gamma,02,0.02,0.022,0.009,2.294
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,a,gamma,03,1.67,0.0,0.451,3.702
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,a,gamma,04,-0.203,0.001,0.062,-3.298
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,a,gamma,05,-0.105,0.261,0.094,-1.125
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,a,gamma,06,-0.223,0.006,0.081,-2.743
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,a,gamma,10,-0.088,0.0,0.025,-3.59
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,a,gamma,11,0.0,0.788,0.001,-0.269
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,a,gamma,12,0.001,0.775,0.002,0.286
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,a,gamma,13,0.113,0.39,0.132,0.86
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,a,gamma,14,0.037,0.006,0.013,2.762
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,a,gamma,15,-0.02,0.229,0.016,-1.202
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,a,gamma,16,0.033,0.069,0.018,1.816
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,a,sigma,00,0.045,0.0,0.006,7.702
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,aa,tau,00,0.26,0.0,0.024,10.835
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,aa,tau,01,-0.005,0.191,0.004,-1.308
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,aa,tau,11,0.001,0.294,0.001,1.049
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,ab,sigma,00,-0.017,0.776,0.059,-0.285
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,ab,tau,00,1.792,0.0,0.502,3.566
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,ab,tau,01,0.097,0.461,0.132,0.737
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,ab,tau,10,0.041,0.693,0.103,0.395
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,ab,tau,11,-0.003,0.909,0.028,-0.114
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,b,gamma,00,79.85,0.0,2.884,27.689
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,b,gamma,01,-1.05,0.0,0.127,-8.235
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,b,gamma,02,0.03,0.908,0.26,0.115
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,b,gamma,03,80.607,0.0,11.316,7.123
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,b,gamma,04,0.39,0.824,1.754,0.223
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,b,gamma,05,-5.58,0.043,2.752,-2.027
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,b,gamma,06,-6.449,0.005,2.282,-2.826
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,b,gamma,10,-2.475,0.007,0.921,-2.687
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,b,gamma,11,-0.038,0.333,0.04,-0.968
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,b,gamma,12,0.096,0.16,0.069,1.404
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,b,gamma,13,-2.884,0.422,3.59,-0.803
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,b,gamma,14,-0.091,0.845,0.465,-0.195
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,b,gamma,15,0.842,0.204,0.662,1.271
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,b,gamma,16,1.285,0.014,0.52,2.468
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,b,sigma,00,32.547,0.0,3.05,10.67
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,bb,tau,00,203.356,0.0,19.149,10.62
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,bb,tau,10,-6.475,0.05,3.302,-1.961
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,bb,tau,11,3.462,0.02,1.488,2.327
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,er,sigma,00,-0.014,0.775,0.048,-0.286
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,er,tau,00,0.246,0.0,0.065,3.799
map,fev,grip,male,aehplus,309,41,5,-3549.78,7181.561,7334.628,er,tau,11,-0.044,0.911,0.399,-0.111
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,a,gamma,00,0.621,0.0,0.019,32.806
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,a,gamma,01,-0.007,0.0,0.001,-7.854
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,a,gamma,02,0.012,0.0,0.002,5.672
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,a,gamma,03,0.229,0.008,0.087,2.651
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,a,gamma,04,-0.015,0.189,0.011,-1.313
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,a,gamma,05,-0.004,0.848,0.022,-0.191
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,a,gamma,06,-0.068,0.0,0.019,-3.592
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,a,gamma,10,0.006,0.345,0.007,0.944
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,a,gamma,11,-0.001,0.002,0.0,-3.114
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,a,gamma,12,-0.002,0.011,0.001,-2.532
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,a,gamma,13,-0.013,0.678,0.03,-0.415
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,a,gamma,14,-0.003,0.36,0.004,-0.915
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,a,gamma,15,-0.005,0.462,0.007,-0.735
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,a,gamma,16,0.005,0.466,0.007,0.729
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,a,sigma,00,0.018,0.0,0.001,19.88
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,aa,tau,00,0.02,0.0,0.002,11.512
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,aa,tau,01,-0.001,0.125,0.001,-1.533
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,aa,tau,11,0.001,0.002,0.0,3.098
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,ab,sigma,00,-0.004,0.814,0.018,-0.236
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,ab,tau,00,0.414,0.0,0.069,5.989
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,ab,tau,01,0.017,0.379,0.019,0.88
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,ab,tau,10,0.064,0.008,0.024,2.655
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,ab,tau,11,-0.01,0.171,0.007,-1.368
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,b,gamma,00,43.831,0.0,1.255,34.92
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,b,gamma,01,-0.61,0.0,0.05,-12.279
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,b,gamma,02,0.396,0.002,0.13,3.053
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,b,gamma,03,39.137,0.0,4.196,9.326
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,b,gamma,04,0.394,0.558,0.672,0.586
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,b,gamma,05,0.528,0.708,1.408,0.375
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,b,gamma,06,-0.013,0.992,1.232,-0.01
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,b,gamma,10,-0.345,0.268,0.311,-1.107
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,b,gamma,11,-0.019,0.122,0.012,-1.547
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,b,gamma,12,-0.082,0.011,0.033,-2.528
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,b,gamma,13,-1.216,0.305,1.185,-1.026
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,b,gamma,14,0.033,0.848,0.17,0.192
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,b,gamma,15,0.069,0.81,0.287,0.241
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,b,gamma,16,-0.316,0.274,0.289,-1.093
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,b,sigma,00,19.633,0.0,1.066,18.418
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,bb,tau,00,94.521,0.0,5.945,15.9
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,bb,tau,10,-1.644,0.13,1.085,-1.516
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,bb,tau,11,0.745,0.024,0.33,2.258
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,er,sigma,00,-0.007,0.814,0.03,-0.235
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,er,tau,00,0.303,0.0,0.049,6.243
map,gait,grip,female,aehplus,931,41,5,-7766.863,15615.726,15814.012,er,tau,11,-0.455,0.146,0.313,-1.453
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,a,gamma,00,0.662,0.0,0.036,18.217
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,a,gamma,01,-0.007,0.0,0.002,-4.401
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,a,gamma,02,0.011,0.001,0.003,3.322
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,a,gamma,03,0.148,0.34,0.155,0.955
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,a,gamma,04,-0.015,0.423,0.019,-0.801
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,a,gamma,05,-0.005,0.882,0.034,-0.148
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,a,gamma,06,-0.037,0.145,0.025,-1.456
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,a,gamma,10,0.002,0.897,0.013,0.129
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,a,gamma,11,-0.001,0.364,0.001,-0.907
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,a,gamma,12,-0.002,0.142,0.001,-1.468
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,a,gamma,13,0.046,0.391,0.054,0.858
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,a,gamma,14,-0.003,0.721,0.007,-0.357
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,a,gamma,15,-0.013,0.253,0.011,-1.142
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,a,gamma,16,-0.001,0.907,0.01,-0.116
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,a,sigma,00,0.023,0.0,0.002,11.368
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,aa,tau,00,0.019,0.0,0.003,6.099
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,aa,tau,01,0.0,0.869,0.001,-0.165
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,aa,tau,11,0.0,0.26,0.0,1.125
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,ab,sigma,00,0.005,0.919,0.052,0.102
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,ab,tau,00,0.599,0.0,0.168,3.578
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,ab,tau,01,-0.008,0.812,0.036,-0.238
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,ab,tau,10,0.095,0.129,0.062,1.518
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,ab,tau,11,0.015,0.254,0.013,1.141
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,b,gamma,00,79.802,0.0,2.882,27.686
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,b,gamma,01,-1.048,0.0,0.127,-8.233
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,b,gamma,02,0.03,0.907,0.261,0.116
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,b,gamma,03,80.707,0.0,11.313,7.134
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,b,gamma,04,0.402,0.819,1.755,0.229
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,b,gamma,05,-5.568,0.043,2.751,-2.024
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,b,gamma,06,-6.396,0.005,2.288,-2.795
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,b,gamma,10,-2.48,0.007,0.914,-2.715
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,b,gamma,11,-0.037,0.349,0.04,-0.937
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,b,gamma,12,0.093,0.16,0.067,1.405
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,b,gamma,13,-2.611,0.466,3.578,-0.73
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,b,gamma,14,-0.109,0.815,0.467,-0.234
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,b,gamma,15,0.867,0.19,0.662,1.31
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,b,gamma,16,1.175,0.021,0.508,2.31
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,b,sigma,00,32.5,0.0,3.022,10.756
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,bb,tau,00,203.96,0.0,19.165,10.642
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,bb,tau,10,-6.606,0.042,3.246,-2.035
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,bb,tau,11,3.447,0.017,1.449,2.378
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,er,sigma,00,0.006,0.919,0.06,0.102
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,er,tau,00,0.305,0.0,0.081,3.783
map,gait,grip,male,aehplus,309,41,5,-2966.364,6014.729,6167.796,er,tau,11,0.398,0.241,0.34,1.172
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,a,gamma,00,60.561,0.0,1.122,53.98
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,a,gamma,01,-0.94,0.0,0.113,-8.313
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,a,gamma,02,0.008,0.949,0.132,0.064
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,a,gamma,03,-10.97,0.17,8.002,-1.371
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,a,gamma,04,1.219,0.225,1.005,1.213
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,a,gamma,05,2.842,0.026,1.278,2.223
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,a,gamma,06,0.024,0.99,1.878,0.013
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,a,gamma,10,-2.198,0.0,0.284,-7.731
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,a,gamma,11,0.016,0.565,0.029,0.575
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,a,gamma,12,-0.016,0.642,0.034,-0.465
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,a,gamma,13,-0.987,0.624,2.011,-0.49
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,a,gamma,14,0.479,0.052,0.247,1.942
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,a,gamma,15,-0.534,0.084,0.309,-1.728
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,a,gamma,16,-0.473,0.336,0.491,-0.962
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,a,sigma,00,37.887,0.0,2.671,14.185
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,aa,tau,00,176.11,0.0,10.891,16.171
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,aa,tau,01,-2.234,0.273,2.037,-1.097
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,aa,tau,11,2.674,0.002,0.883,3.03
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,ab,sigma,00,-0.134,0.152,0.093,-1.433
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,ab,tau,00,-1.754,0.0,0.396,-4.432
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,ab,tau,01,-0.409,0.015,0.168,-2.44
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,ab,tau,10,-0.079,0.492,0.115,-0.687
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,ab,tau,11,-0.037,0.367,0.041,-0.901
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,b,gamma,00,3.948,0.0,0.06,66.241
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,b,gamma,01,0.055,0.0,0.007,8.303
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,b,gamma,02,-0.018,0.03,0.008,-2.17
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,b,gamma,03,-2.614,0.0,0.472,-5.535
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,b,gamma,04,-0.075,0.191,0.058,-1.307
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,b,gamma,05,0.112,0.155,0.079,1.422
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,b,gamma,06,0.144,0.187,0.109,1.32
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,b,gamma,10,0.018,0.473,0.025,0.718
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,b,gamma,11,0.014,0.0,0.003,4.549
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,b,gamma,12,0.002,0.579,0.003,0.555
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,b,gamma,13,0.093,0.67,0.217,0.426
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,b,gamma,14,0.012,0.65,0.027,0.453
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,b,gamma,15,0.065,0.057,0.034,1.907
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,b,gamma,16,0.004,0.909,0.033,0.115
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,b,sigma,00,0.275,0.0,0.023,11.844
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,bb,tau,00,0.516,0.0,0.087,5.938
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,bb,tau,10,0.041,0.101,0.025,1.639
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,bb,tau,11,0.048,0.001,0.015,3.22
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,er,sigma,00,-0.041,0.149,0.029,-1.443
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,er,tau,00,-0.184,0.0,0.042,-4.427
nuage,grip,gait,female,aehplus,934,45,4,-15587.387,31264.774,31482.55,er,tau,11,-0.104,0.369,0.116,-0.898
nuage,grip,gait,male,aehplus,847,45,4,-14808.451,29706.903,29920.279,a,gamma,00,80.722,0.0,1.368,58.986
nuage,grip,gait,male,aehplus,847,45,4,-14808.451,29706.903,29920.279,a,gamma,01,-1.389,0.0,0.127,-10.965
nuage,grip,gait,male,aehplus,847,45,4,-14808.451,29706.903,29920.279,a,gamma,02,0.126,0.271,0.115,1.1
