"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00_est","pc_TAU_00_se","pc_TAU_00_wald","pc_TAU_00_pval","pc_TAU_11_est","pc_TAU_11_se","pc_TAU_11_wald","pc_TAU_11_pval","pc_TAU_01_est","pc_TAU_01_se","pc_TAU_01_wald","pc_TAU_01_pval","pc_TAU_10_est","pc_TAU_10_se","pc_TAU_10_wald","pc_TAU_10_pval","pc_SIGMA_est","pc_SIGMA_se","pc_SIGMA_wald","pc_SIGMA_pval","pp_TAU_00_est","pp_TAU_00_se","pp_TAU_00_wald","pp_TAU_00_pval","pp_TAU_11_est","pp_TAU_11_se","pp_TAU_11_wald","pp_TAU_11_pval","pp_TAU_01_est","pp_TAU_01_se","pp_TAU_01_wald","pp_TAU_01_pval","p_SIGMA_est","p_SIGMA_se","p_SIGMA_wald","p_SIGMA_pval","cc_TAU_00_est","cc_TAU_00_se","cc_TAU_00_wald","cc_TAU_00_pval","cc_TAU_11_est","cc_TAU_11_se","cc_TAU_11_wald","cc_TAU_11_pval","cc_TAU_10_est","cc_TAU_10_se","cc_TAU_10_wald","cc_TAU_10_pval","c_SIGMA_est","c_SIGMA_se","c_SIGMA_wald","c_SIGMA_pval","p_GAMMA_00_est","p_GAMMA_00_se","p_GAMMA_00_wald","p_GAMMA_00_pval","p_GAMMA_10_est","p_GAMMA_10_se","p_GAMMA_10_wald","p_GAMMA_10_pval","c_GAMMA_00_est","c_GAMMA_00_se","c_GAMMA_00_wald","c_GAMMA_00_pval","c_GAMMA_10_est","c_GAMMA_10_se","c_GAMMA_10_wald","c_GAMMA_10_pval","R_IPIC_est","R_IPIC_se","R_IPIC_wald","R_IPIC_pval","R_SPSC_est","R_SPSC_se","R_SPSC_wald","R_SPSC_pval","R_RES_PC_est","R_RES_PC_se","R_RES_PC_wald","R_RES_PC_pval","p_GAMMA_01_est","p_GAMMA_01_se","p_GAMMA_01_wald","p_GAMMA_01_pval","p_GAMMA_11_est","p_GAMMA_11_se","p_GAMMA_11_wald","p_GAMMA_11_pval","c_GAMMA_01_est","c_GAMMA_01_se","c_GAMMA_01_wald","c_GAMMA_01_pval","c_GAMMA_11_est","c_GAMMA_11_se","c_GAMMA_11_wald","c_GAMMA_11_pval","p_GAMMA_02_est","p_GAMMA_02_se","p_GAMMA_02_wald","p_GAMMA_02_pval","p_GAMMA_12_est","p_GAMMA_12_se","p_GAMMA_12_wald","p_GAMMA_12_pval","c_GAMMA_02_est","c_GAMMA_02_se","c_GAMMA_02_wald","c_GAMMA_02_pval","c_GAMMA_12_est","c_GAMMA_12_se","c_GAMMA_12_wald","c_GAMMA_12_pval","p_GAMMA_03_est","p_GAMMA_03_se","p_GAMMA_03_wald","p_GAMMA_03_pval","p_GAMMA_13_est","p_GAMMA_13_se","p_GAMMA_13_wald","p_GAMMA_13_pval","c_GAMMA_03_est","c_GAMMA_03_se","c_GAMMA_03_wald","c_GAMMA_03_pval","c_GAMMA_13_est","c_GAMMA_13_se","c_GAMMA_13_wald","c_GAMMA_13_pval","p_GAMMA_04_est","p_GAMMA_04_se","p_GAMMA_04_wald","p_GAMMA_04_pval","p_GAMMA_14_est","p_GAMMA_14_se","p_GAMMA_14_wald","p_GAMMA_14_pval","c_GAMMA_04_est","c_GAMMA_04_se","c_GAMMA_04_wald","c_GAMMA_04_pval","c_GAMMA_14_est","c_GAMMA_14_se","c_GAMMA_14_wald","c_GAMMA_14_pval","p_GAMMA_05_est","p_GAMMA_05_se","p_GAMMA_05_wald","p_GAMMA_05_pval","p_GAMMA_15_est","p_GAMMA_15_se","p_GAMMA_15_wald","p_GAMMA_15_pval","c_GAMMA_05_est","c_GAMMA_05_se","c_GAMMA_05_wald","c_GAMMA_05_pval","c_GAMMA_15_est","c_GAMMA_15_se","c_GAMMA_15_wald","c_GAMMA_15_pval","p_GAMMA_06_est","p_GAMMA_06_se","p_GAMMA_06_wald","p_GAMMA_06_pval","p_GAMMA_16_est","p_GAMMA_16_se","p_GAMMA_16_wald","p_GAMMA_16_pval","c_GAMMA_06_est","c_GAMMA_06_se","c_GAMMA_06_wald","c_GAMMA_06_pval","c_GAMMA_16_est","c_GAMMA_16_se","c_GAMMA_16_wald","c_GAMMA_16_pval","trust_all","mistrust","has_converged","covar_covered"
"Mplus VERSION 7.3","0.1","03/25/2015"," 8:11 AM","eas","b1","male","age",NA,NA,"muscle","fluency",TRUE,376,8,NA,21,-4869.61,9781.22,9863.741,9797.113,9783.83016949152,"b1_male_age_muscle_fluency_grip_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-10.709,7.847,-1.365,0.172,-0.198,0.35,-0.566,0.572,2.513,1.343,1.871,0.061,1.217,2.471,0.492,0.622,-0.38,1.545,-0.246,0.806,38.084,11.744,3.243,0.001,1.057,0.568,1.861,0.063,-2.641,2.131,-1.24,0.215,17.275,1.477,11.695,0,70.311,7.482,9.398,0,0.692,0.238,2.913,0.004,-3.918,1.187,-3.302,0.001,20.72,1.132,18.306,0,35.051,1.936,18.108,0,-1.195,0.519,-2.305,0.021,37.006,0.966,38.294,0,-0.258,0.24,-1.077,0.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.514,0.196,-2.619,0.009,-0.08,0.056,-1.422,0.155,-0.198,0.1,-1.981,0.048,-0.037,0.025,-1.491,0.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/25/2015"," 7:27 AM","eas","b1","male","age",NA,NA,"muscle","fluency",TRUE,358,8,NA,21,-4969.079,9980.158,10061.649,9995.027,9982.908,"b1_male_age_muscle_fluency_grip_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-5.156,9.158,-0.563,0.573,0.003,0.415,0.008,0.994,0.773,1.53,0.506,0.613,0.777,2.665,0.291,0.771,0.429,1.809,0.237,0.813,37.646,12.871,2.925,0.003,1.126,0.619,1.82,0.069,-2.748,2.487,-1.105,0.269,17.27,1.525,11.327,0,138.01,14.872,9.28,0,0.512,0.362,1.413,0.158,-1.969,2.26,-0.872,0.383,29.588,1.588,18.634,0,34.926,1.88,18.574,0,-1.154,0.468,-2.466,0.014,31.264,1.459,21.427,0,0.325,0.275,1.185,0.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.531,0.188,-2.83,0.005,-0.081,0.056,-1.449,0.147,0.191,0.146,1.308,0.191,-0.017,0.029,-0.598,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/25/2015"," 9:31 AM","eas","b1","male","age",NA,NA,"muscle","fluency",TRUE,353,7,NA,21,-3771.313,7584.626,7665.822,7599.201,7587.4175407855,"b1_male_age_muscle_fluency_grip_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",0.182,6.815,0.027,0.979,-0.6,0.342,-1.753,0.08,1.115,1.356,0.822,0.411,1.885,1.837,1.026,0.305,-0.296,0.877,-0.338,0.736,41.037,11.443,3.586,0,2.351,1.048,2.244,0.025,-5.341,3.056,-1.747,0.081,15.413,1.481,10.406,0,17.991,2.374,7.578,0,0.263,0.105,2.508,0.012,-0.165,0.408,-0.405,0.686,6.641,0.277,23.947,0,33.515,1.726,19.419,0,-0.88,0.529,-1.663,0.096,22.504,0.52,43.261,0,-0.598,0.185,-3.235,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.504,0.191,-2.631,0.009,-0.082,0.063,-1.305,0.192,0.011,0.049,0.216,0.829,0.001,0.017,0.04,0.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/19/2015"," 1:53 PM","eas","b1","male","age",NA,NA,"muscle","fluid",TRUE,368,8,NA,21,-7089.345,14220.69,14302.76,14236.134,14223.3605202312,"b1_male_age_muscle_fluid_grip_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",89.079,95.547,0.932,0.351,-1.21,3.136,-0.386,0.7,-6.897,12.741,-0.541,0.588,-7.201,30.332,-0.237,0.812,-10.03,19.459,-0.515,0.606,38.733,11.367,3.408,0.001,1.153,0.612,1.883,0.06,-2.931,2.25,-1.302,0.193,17.264,1.526,11.311,0,3975.528,618.018,6.433,0,44.117,14.528,3.037,0.002,-145.942,81.222,-1.797,0.072,1533.277,54.618,28.073,0,35.25,1.692,20.832,0,-1.21,0.424,-2.852,0.004,133.216,9.447,14.102,0,1.225,2.12,0.578,0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.517,0.178,-2.91,0.004,-0.082,0.051,-1.617,0.106,1.977,0.831,2.381,0.017,0.103,0.213,0.483,0.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/25/2015"," 8:07 AM","eas","b1","male","age",NA,NA,"muscle","global",TRUE,383,8,NA,21,-3140.331,6322.663,6405.572,6338.942,6325.2225567867,"b1_male_age_muscle_global_grip_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-0.677,3.013,-0.225,0.822,0.018,0.08,0.219,0.826,0.053,0.309,0.171,0.865,-0.045,0.883,-0.05,0.96,0.166,0.399,0.417,0.677,38.975,11.338,3.438,0.001,1.191,0.597,1.996,0.046,-3.008,2.171,-1.386,0.166,17.124,1.486,11.524,0,1.807,0.226,7.996,0,0.004,0.006,0.722,0.47,-0.017,0.046,-0.37,0.711,0.982,0.031,31.24,0,34.936,1.922,18.172,0,-1.126,0.477,-2.363,0.018,26.185,0.19,138.039,0,0.098,0.053,1.846,0.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.515,0.179,-2.869,0.004,-0.083,0.053,-1.565,0.118,-0.001,0.017,-0.048,0.962,-0.012,0.004,-2.609,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/25/2015"," 7:30 AM","eas","b1","male","age",NA,NA,"muscle","knowledge",TRUE,377,8,NA,21,-5344.26,10730.52,10813.097,10746.469,10733.1228169014,"b1_male_age_muscle_knowledge_grip_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-2.606,17.418,-0.15,0.881,0.286,0.349,0.817,0.414,-1.672,1.725,-0.97,0.332,-0.058,4.671,-0.012,0.99,-1.854,2.977,-0.623,0.534,40.298,12.172,3.311,0.001,1.129,0.541,2.087,0.037,-3.057,2.179,-1.403,0.161,17.123,1.453,11.781,0,140.735,16.428,8.567,0,0.488,0.387,1.259,0.208,-2.024,2.326,-0.87,0.384,49.821,2.308,21.582,0,35.232,1.612,21.86,0,-1.186,0.435,-2.728,0.006,43.71,1.324,33.012,0,-0.192,0.308,-0.622,0.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.537,0.168,-3.199,0.001,-0.081,0.048,-1.694,0.09,0.426,0.138,3.092,0.002,-0.06,0.032,-1.865,0.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/19/2015"," 2:35 PM","eas","b1","male","age",NA,NA,"muscle","memory",TRUE,379,8,NA,21,-3839.638,7721.276,7803.964,7737.336,7723.86423529412,"b1_male_age_muscle_memory_grip_digitspan.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",0.377,3.252,0.116,0.908,0.069,0.094,0.729,0.466,0.017,0.438,0.038,0.97,-0.066,0.923,-0.071,0.943,0.327,0.591,0.553,0.58,38.004,10.988,3.459,0.001,1.11,0.562,1.973,0.048,-2.844,2.127,-1.337,0.181,17.352,1.494,11.614,0,12.55,1.245,10.078,0,0.024,0.026,0.936,0.349,-0.365,0.192,-1.897,0.058,3.092,0.172,17.955,0,34.761,1.582,21.97,0,-1.172,0.41,-2.861,0.004,13.758,0.388,35.489,0,0.191,0.08,2.377,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.539,0.168,-3.204,0.001,-0.074,0.046,-1.602,0.109,-0.028,0.041,-0.669,0.504,-0.005,0.009,-0.504,0.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/25/2015"," 8:55 AM","eas","b1","male","age",NA,NA,"muscle","memory",TRUE,349,8,NA,21,-4374.705,8791.411,8872.367,8805.748,8794.2366880734,"b1_male_age_muscle_memory_grip_logicalmemory.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-6.914,7.312,-0.946,0.344,-0.094,0.302,-0.311,0.756,0.424,1.274,0.333,0.739,1.175,2.054,0.572,0.567,2.306,1.504,1.533,0.125,37.84,11.267,3.358,0.001,1.244,0.58,2.147,0.032,-2.962,2.224,-1.332,0.183,17.113,1.431,11.957,0,37.583,4.836,7.771,0,0.403,0.182,2.22,0.026,-1.285,0.982,-1.308,0.191,14.545,0.883,16.481,0,35.058,1.577,22.232,0,-1.204,0.458,-2.631,0.009,20.748,0.789,26.302,0,0.656,0.24,2.734,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.522,0.167,-3.125,0.002,-0.078,0.049,-1.605,0.109,-0.121,0.082,-1.481,0.138,-0.076,0.025,-3.008,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/05/2015","10:45 AM","eas","b1","male","age",NA,NA,"muscle","reasoning",TRUE,350,8,NA,21,-4677.969,9397.937,9478.954,9412.334,9400.75407317073,"b1_male_age_muscle_reasoning_grip_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-2.836,11.293,-0.251,0.802,0.377,0.282,1.335,0.182,-0.252,1.135,-0.222,0.824,-2.527,2.817,-0.897,0.37,0.651,1.815,0.359,0.72,38.763,11.363,3.411,0.001,1.286,0.615,2.091,0.037,-3.179,2.264,-1.404,0.16,17.019,1.498,11.359,0,77.783,8.779,8.86,0,0.219,0.22,0.992,0.321,-2.52,1.442,-1.747,0.081,22.153,1.143,19.385,0,34.864,1.66,21.004,0,-1.016,0.441,-2.303,0.021,20.374,1.044,19.514,0,0.999,0.226,4.415,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.526,0.186,-2.826,0.005,-0.079,0.05,-1.596,0.111,0,0.106,0.002,0.999,-0.062,0.024,-2.608,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/19/2015"," 2:19 PM","eas","b1","male","age",NA,NA,"muscle","speed",TRUE,377,8,NA,21,-5147.802,10337.605,10420.182,10353.554,10340.2078169014,"b1_male_age_muscle_speed_grip_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-6.098,15.367,-0.397,0.691,0.771,0.486,1.585,0.113,0.074,1.853,0.04,0.968,-1.011,3.735,-0.271,0.787,2.43,1.781,1.364,0.172,39.73,12.166,3.266,0.001,1.452,0.658,2.205,0.027,-3.765,2.505,-1.503,0.133,16.971,1.402,12.104,0,155.781,16.549,9.413,0,1.592,0.423,3.766,0,-3.68,2.595,-1.418,0.156,28.716,1.456,19.725,0,34.594,1.794,19.281,0,-1.009,0.452,-2.234,0.025,39.372,1.316,29.913,0,0.539,0.349,1.547,0.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.491,0.181,-2.706,0.007,-0.095,0.052,-1.827,0.068,-0.289,0.137,-2.108,0.035,-0.061,0.037,-1.643,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/25/2015"," 8:37 AM","eas","b1","male","full",NA,NA,"muscle","fluency",TRUE,72,8,NA,45,-1408.62,2907.24,3009.69,2867.911,3066.47076923077,"b1_male_full_muscle_fluency_grip_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-0.914,4.288,-0.213,0.831,0.033,0.23,0.142,0.887,-0.05,0.741,-0.067,0.947,0.189,1.123,0.169,0.866,-0.005,0.745,-0.006,0.995,24.724,19.065,1.297,0.195,0.344,0.886,0.388,0.698,-1.547,3.138,-0.493,0.622,18.09,3.939,4.592,0,1.652,1.271,1.299,0.194,0.024,0.068,0.353,0.724,0.186,0.21,0.887,0.375,1.594,0.21,7.578,0,38.131,6.442,5.919,0,-2.889,1.641,-1.76,0.078,10.753,2.115,5.083,0,0.409,0.562,0.728,0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.572,0.256,-2.231,0.026,-0.031,0.101,-0.305,0.76,0.048,0.089,0.538,0.591,-0.03,0.029,-1.023,0.306,-0.296,0.552,-0.537,0.591,0.046,0.15,0.305,0.76,0.104,0.168,0.617,0.537,-0.01,0.043,-0.222,0.824,0.224,0.217,1.032,0.302,-0.007,0.075,-0.092,0.926,-0.002,0.069,-0.03,0.976,0.01,0.026,0.384,0.701,-0.919,3.108,-0.296,0.767,0.611,0.821,0.744,0.457,1.041,1.118,0.932,0.351,-0.259,0.266,-0.975,0.33,-0.076,3.4,-0.022,0.982,0.741,1.25,0.592,0.554,-0.282,1.03,-0.274,0.784,-0.003,0.368,-0.007,0.994,0.142,3.601,0.039,0.969,-0.585,1.182,-0.495,0.62,-0.541,0.938,-0.576,0.564,0.295,0.319,0.923,0.356,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/25/2015"," 8:18 AM","eas","b1","male","full",NA,NA,"muscle","fluency",TRUE,72,8,NA,45,-1833.904,3757.808,3860.258,3718.479,3917.03876923077,"b1_male_full_muscle_fluency_grip_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-8.979,15.011,-0.598,0.55,-0.252,0.946,-0.267,0.79,2.552,3.044,0.838,0.402,-0.653,5.92,-0.11,0.912,1.695,2.738,0.619,0.536,25.599,16.542,1.547,0.122,0.486,1.232,0.395,0.693,-1.989,4.113,-0.484,0.629,18.023,3.193,5.645,0,61.499,27.352,2.248,0.025,0.762,1.079,0.706,0.48,-4.941,5.801,-0.852,0.394,20.559,4.739,4.338,0,38.208,7.258,5.264,0,-3.009,1.908,-1.577,0.115,32.157,10.006,3.214,0.001,0.506,2.254,0.225,0.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.604,0.293,-2.065,0.039,-0.01,0.109,-0.088,0.93,-0.218,0.532,-0.41,0.681,-0.041,0.097,-0.427,0.669,-0.26,0.539,-0.482,0.63,0.026,0.117,0.224,0.823,1.048,0.76,1.379,0.168,-0.115,0.171,-0.673,0.501,0.211,0.236,0.894,0.371,-0.003,0.067,-0.042,0.966,-0.104,0.253,-0.41,0.682,-0.015,0.073,-0.2,0.842,-0.815,3.925,-0.208,0.836,0.606,0.893,0.678,0.498,2.728,5.831,0.468,0.64,-0.33,1.103,-0.299,0.765,-0.112,4.047,-0.028,0.978,0.782,1.059,0.739,0.46,-0.07,7.266,-0.01,0.992,0.156,1.186,0.131,0.895,0.286,4.417,0.065,0.948,-0.674,0.916,-0.736,0.462,-0.03,4.916,-0.006,0.995,0.128,0.883,0.146,0.884,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/25/2015"," 7:20 AM","eas","b1","male","full",NA,NA,"muscle","fluency",TRUE,72,8,NA,45,-1894.685,3879.37,3981.82,3840.041,4038.60076923077,"b1_male_full_muscle_fluency_grip_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-15.294,17.877,-0.856,0.392,-0.24,0.773,-0.31,0.757,1.608,2.66,0.605,0.545,3.043,6.603,0.461,0.645,-0.611,4.229,-0.145,0.885,24.891,22.038,1.129,0.259,0.431,1.397,0.309,0.758,-1.63,5.316,-0.307,0.759,17.807,4.765,3.737,0,92.837,40.416,2.297,0.022,0.536,0.905,0.592,0.554,0.614,6.577,0.093,0.926,24.839,4.402,5.642,0,37.751,5.543,6.81,0,-2.699,1.712,-1.576,0.115,27.808,8.432,3.298,0.001,1.027,1.624,0.633,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.564,0.373,-1.51,0.131,-0.034,0.113,-0.298,0.766,-0.076,0.411,-0.185,0.853,0,0.083,-0.003,0.997,-0.289,0.509,-0.568,0.57,0.041,0.118,0.347,0.728,1.58,0.593,2.665,0.008,-0.136,0.119,-1.147,0.251,0.224,0.187,1.195,0.232,-0.008,0.065,-0.116,0.908,-0.313,0.36,-0.871,0.384,-0.005,0.07,-0.074,0.941,-0.686,3.396,-0.202,0.84,0.498,1.001,0.497,0.619,0.541,4.566,0.118,0.906,0.302,0.757,0.399,0.69,-0.135,3.766,-0.036,0.971,0.737,1.182,0.623,0.533,1.623,8.667,0.187,0.851,-0.563,2.137,-0.263,0.792,0.12,5.585,0.021,0.983,-0.565,1.06,-0.533,0.594,-5.244,6.462,-0.811,0.417,-0.058,1.099,-0.053,0.958,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/25/2015"," 9:35 AM","eas","b1","male","full",NA,NA,"muscle","fluency",TRUE,72,7,NA,45,-1324.32,2738.641,2841.091,2699.311,2897.87176923077,"b1_male_full_muscle_fluency_grip_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",1.595,8.04,0.198,0.843,0.037,0.705,0.052,0.959,0.01,2.366,0.004,0.997,-0.335,1.94,-0.172,0.863,0.122,1.917,0.063,0.949,25.446,16.743,1.52,0.129,0.561,1.337,0.42,0.675,-1.884,4.26,-0.442,0.658,17.663,4,4.416,0,5.429,5.68,0.956,0.339,0.02,0.261,0.077,0.939,0.13,1.115,0.117,0.907,5.19,0.663,7.823,0,37.923,5.93,6.395,0,-2.803,1.901,-1.474,0.14,16.905,4.233,3.994,0,-0.365,1.399,-0.261,0.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.571,0.392,-1.458,0.145,-0.029,0.138,-0.207,0.836,-0.023,0.252,-0.09,0.928,0.005,0.061,0.084,0.933,-0.276,0.507,-0.545,0.586,0.035,0.174,0.199,0.842,0.668,0.358,1.863,0.062,0.037,0.118,0.313,0.754,0.226,0.213,1.062,0.288,-0.008,0.073,-0.115,0.908,-0.049,0.205,-0.241,0.81,0.014,0.06,0.231,0.817,-0.82,3.995,-0.205,0.837,0.573,1.197,0.479,0.632,0.072,2.219,0.032,0.974,0.054,0.556,0.097,0.922,0.058,3.002,0.019,0.985,0.661,1.49,0.444,0.657,-1.324,2.721,-0.487,0.627,-0.07,0.898,-0.078,0.938,0.144,3.143,0.046,0.963,-0.599,1.401,-0.428,0.669,-1.641,2.923,-0.562,0.574,0.011,0.891,0.012,0.991,TRUE,NA,TRUE,0
