"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00_est","pc_TAU_00_se","pc_TAU_00_wald","pc_TAU_00_pval","pc_TAU_11_est","pc_TAU_11_se","pc_TAU_11_wald","pc_TAU_11_pval","pc_TAU_01_est","pc_TAU_01_se","pc_TAU_01_wald","pc_TAU_01_pval","pc_TAU_10_est","pc_TAU_10_se","pc_TAU_10_wald","pc_TAU_10_pval","pc_SIGMA_est","pc_SIGMA_se","pc_SIGMA_wald","pc_SIGMA_pval","pp_TAU_00_est","pp_TAU_00_se","pp_TAU_00_wald","pp_TAU_00_pval","pp_TAU_11_est","pp_TAU_11_se","pp_TAU_11_wald","pp_TAU_11_pval","pp_TAU_01_est","pp_TAU_01_se","pp_TAU_01_wald","pp_TAU_01_pval","p_SIGMA_est","p_SIGMA_se","p_SIGMA_wald","p_SIGMA_pval","cc_TAU_00_est","cc_TAU_00_se","cc_TAU_00_wald","cc_TAU_00_pval","cc_TAU_11_est","cc_TAU_11_se","cc_TAU_11_wald","cc_TAU_11_pval","cc_TAU_10_est","cc_TAU_10_se","cc_TAU_10_wald","cc_TAU_10_pval","c_SIGMA_est","c_SIGMA_se","c_SIGMA_wald","c_SIGMA_pval","p_GAMMA_00_est","p_GAMMA_00_se","p_GAMMA_00_wald","p_GAMMA_00_pval","p_GAMMA_10_est","p_GAMMA_10_se","p_GAMMA_10_wald","p_GAMMA_10_pval","c_GAMMA_00_est","c_GAMMA_00_se","c_GAMMA_00_wald","c_GAMMA_00_pval","c_GAMMA_10_est","c_GAMMA_10_se","c_GAMMA_10_wald","c_GAMMA_10_pval","R_IPIC_est","R_IPIC_se","R_IPIC_wald","R_IPIC_pval","R_SPSC_est","R_SPSC_se","R_SPSC_wald","R_SPSC_pval","R_RES_PC_est","R_RES_PC_se","R_RES_PC_wald","R_RES_PC_pval","p_GAMMA_01_est","p_GAMMA_01_se","p_GAMMA_01_wald","p_GAMMA_01_pval","p_GAMMA_11_est","p_GAMMA_11_se","p_GAMMA_11_wald","p_GAMMA_11_pval","c_GAMMA_01_est","c_GAMMA_01_se","c_GAMMA_01_wald","c_GAMMA_01_pval","c_GAMMA_11_est","c_GAMMA_11_se","c_GAMMA_11_wald","c_GAMMA_11_pval","p_GAMMA_02_est","p_GAMMA_02_se","p_GAMMA_02_wald","p_GAMMA_02_pval","p_GAMMA_12_est","p_GAMMA_12_se","p_GAMMA_12_wald","p_GAMMA_12_pval","c_GAMMA_02_est","c_GAMMA_02_se","c_GAMMA_02_wald","c_GAMMA_02_pval","c_GAMMA_12_est","c_GAMMA_12_se","c_GAMMA_12_wald","c_GAMMA_12_pval","p_GAMMA_03_est","p_GAMMA_03_se","p_GAMMA_03_wald","p_GAMMA_03_pval","p_GAMMA_13_est","p_GAMMA_13_se","p_GAMMA_13_wald","p_GAMMA_13_pval","c_GAMMA_03_est","c_GAMMA_03_se","c_GAMMA_03_wald","c_GAMMA_03_pval","c_GAMMA_13_est","c_GAMMA_13_se","c_GAMMA_13_wald","c_GAMMA_13_pval","p_GAMMA_04_est","p_GAMMA_04_se","p_GAMMA_04_wald","p_GAMMA_04_pval","p_GAMMA_14_est","p_GAMMA_14_se","p_GAMMA_14_wald","p_GAMMA_14_pval","c_GAMMA_04_est","c_GAMMA_04_se","c_GAMMA_04_wald","c_GAMMA_04_pval","c_GAMMA_14_est","c_GAMMA_14_se","c_GAMMA_14_wald","c_GAMMA_14_pval","p_GAMMA_05_est","p_GAMMA_05_se","p_GAMMA_05_wald","p_GAMMA_05_pval","p_GAMMA_15_est","p_GAMMA_15_se","p_GAMMA_15_wald","p_GAMMA_15_pval","c_GAMMA_05_est","c_GAMMA_05_se","c_GAMMA_05_wald","c_GAMMA_05_pval","c_GAMMA_15_est","c_GAMMA_15_se","c_GAMMA_15_wald","c_GAMMA_15_pval","p_GAMMA_06_est","p_GAMMA_06_se","p_GAMMA_06_wald","p_GAMMA_06_pval","p_GAMMA_16_est","p_GAMMA_16_se","p_GAMMA_16_wald","p_GAMMA_16_pval","c_GAMMA_06_est","c_GAMMA_06_se","c_GAMMA_06_wald","c_GAMMA_06_pval","c_GAMMA_16_est","c_GAMMA_16_se","c_GAMMA_16_wald","c_GAMMA_16_pval","trust_all","mistrust","has_converged","covar_covered"
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:00 PM","hrs","b1","male","aeh",NA,NA,"muscle","mental",TRUE,507,5,NA,28,-12411.551,24879.103,24997.501,24908.626,24882.5004895397,"b1_male_aeh_muscle_mental_hand_serial7.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\grip.dat""",0.845,3.639,0.232,0.816,0.006,0.183,0.035,0.972,0.141,0.731,0.194,0.847,-0.19,0.739,-0.257,0.797,0.01,0.043,0.235,0.814,203.749,155.319,1.312,0.19,7.296,5.839,1.25,0.211,-34.688,31.366,-1.106,0.269,21.092,14.304,1.475,0.14,0.019,1.861,0.01,0.992,0.001,0.22,0.006,0.995,-0.002,0.507,-0.005,0.996,21.092,14.304,1.475,0.14,35.239,1.294,27.236,0,-0.811,0.222,-3.651,0,3.249,0.207,15.724,0,-0.244,0.033,-7.302,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.529,0.085,-6.233,0,-0.007,0.019,-0.395,0.693,0.008,0.006,1.427,0.154,-0.008,0.001,-7.29,0,-0.031,0.172,-0.183,0.855,0.002,0.032,0.062,0.951,0.15,0.022,6.701,0,-0.005,0.003,-1.565,0.117,26.409,4.492,5.879,0,-0.865,0.883,-0.98,0.327,-0.036,0.824,-0.043,0.966,0.476,0.161,2.961,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:01 PM","hrs","b1","male","aeh",NA,NA,"muscle","mental",TRUE,507,5,NA,28,-10639.832,21335.665,21454.063,21365.188,21339.0624895397,"b1_male_aeh_muscle_mental_hand_tics.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\grip.dat""",0.064,1.97,0.033,0.974,0.046,0.072,0.641,0.522,-0.072,0.565,-0.128,0.898,-0.03,0.493,-0.061,0.951,-0.304,0.468,-0.649,0.516,199.663,152.756,1.307,0.191,6.987,5.684,1.229,0.219,-34.005,30.829,-1.103,0.27,27.231,18.369,1.482,0.138,0.021,2.854,0.007,0.994,0.002,0.245,0.008,0.993,-0.004,0.462,-0.009,0.993,27.231,18.369,1.482,0.138,35.219,1.306,26.968,0,-0.786,0.236,-3.327,0.001,8.785,0.209,42.011,0,-0.223,0.059,-3.757,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,0.084,-6.321,0,-0.007,0.018,-0.372,0.71,0,0.016,0.001,1,0.029,0.003,9.283,0,-0.03,0.171,-0.176,0.86,0,0.031,0.014,0.988,0.092,0.023,4.027,0,-0.006,0.006,-0.9,0.368,26.361,4.51,5.845,0,-0.806,0.873,-0.923,0.356,0.595,0.729,0.815,0.415,0.234,0.273,0.855,0.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:04 PM","hrs","b1","male","aeh",NA,NA,"pulmonary","memory",TRUE,535,5,NA,28,-18284.169,36624.337,36744.241,36655.36,36627.546486166,"b1_male_aeh_pulmonary_memory_peak_delayedrecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\PEAK.dat""",11.896,688.366,0.017,0.986,0.097,15.647,0.006,0.995,1.662,201.607,0.008,0.993,1.46,58.596,0.025,0.98,0.33,0.583,0.566,0.571,12248.068,800.664,15.297,0,426.895,61.262,6.968,0,-634.566,129.75,-4.891,0,414.769,32.891,12.611,0,0.241,6.439,0.037,0.97,0.011,0.447,0.025,0.98,-0.035,0.96,-0.036,0.971,414.769,32.891,12.611,0,320.44,13.768,23.275,0,-6.434,3.049,-2.11,0.035,2.787,0.184,15.109,0,-0.055,0.043,-1.274,0.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.661,0.432,-8.464,0,-0.364,0.088,-4.123,0,-0.048,0.009,-5.663,0,-0.003,0.007,-0.477,0.633,7.953,1.452,5.478,0,0.186,0.381,0.488,0.626,0.164,0.028,5.975,0,-0.001,0.016,-0.044,0.965,231.323,63.16,3.662,0,-1.621,12.537,-0.129,0.897,1.596,0.785,2.034,0.042,-0.133,0.153,-0.869,0.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:05 PM","hrs","b1","male","aeh",NA,NA,"pulmonary","memory",TRUE,535,5,NA,28,-18301.833,36659.667,36779.57,36690.689,36662.876486166,"b1_male_aeh_pulmonary_memory_peak_immediaterecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\PEAK.dat""",18.969,839.594,0.023,0.982,0.1,18.997,0.005,0.996,0.782,250.551,0.003,0.998,1.113,61.753,0.018,0.986,1.182,0.526,2.247,0.025,12249.556,799.471,15.322,0,427.664,61.317,6.975,0,-635.319,129.857,-4.892,0,413.275,32.769,12.612,0,0.253,6.875,0.037,0.971,0.011,0.439,0.025,0.98,-0.034,1,-0.034,0.973,413.275,32.769,12.612,0,320.439,13.744,23.315,0,-6.434,3.051,-2.109,0.035,4.13,0.167,24.75,0,-0.108,0.049,-2.21,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.661,0.433,-8.457,0,-0.364,0.088,-4.119,0,-0.044,0.01,-4.539,0,-0.004,0.009,-0.412,0.681,7.953,1.453,5.475,0,0.186,0.381,0.488,0.626,0.136,0.029,4.648,0,0.003,0.019,0.174,0.862,231.341,63.068,3.668,0,-1.644,12.543,-0.131,0.896,1.499,0.743,2.017,0.044,-0.075,0.142,-0.53,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:06 PM","hrs","b1","male","aeh",NA,NA,"pulmonary","mental",TRUE,535,5,NA,28,-19832.675,39721.35,39841.254,39752.373,39724.559486166,"b1_male_aeh_pulmonary_mental_peak_serial7.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\PEAK.dat""",10.395,897.185,0.012,0.991,0.389,46.513,0.008,0.993,3.329,184.837,0.018,0.986,1.191,219.905,0.005,0.996,-0.373,0.364,-1.024,0.306,12303.092,801.014,15.359,0,455.941,64.124,7.11,0,-662.276,132.671,-4.992,0,358.474,28.68,12.499,0,0.194,5.353,0.036,0.971,0.009,0.415,0.022,0.983,-0.023,0.863,-0.027,0.979,358.474,28.68,12.499,0,320.419,13.749,23.305,0,-6.409,3.128,-2.049,0.04,3.103,0.209,14.85,0,-0.234,0.034,-6.894,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.66,0.434,-8.434,0,-0.364,0.091,-4.011,0,0.003,0.006,0.628,0.53,-0.007,0.001,-7.347,0,7.947,1.455,5.463,0,0.193,0.39,0.494,0.621,0.146,0.023,6.489,0,-0.002,0.003,-0.514,0.607,231.943,63.095,3.676,0,-2.396,12.765,-0.188,0.851,0.721,0.84,0.859,0.39,0.318,0.163,1.955,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:09 PM","hrs","b1","male","aeh",NA,NA,"pulmonary","mental",TRUE,535,5,NA,28,-16879.881,33815.761,33935.665,33846.784,33818.970486166,"b1_male_aeh_pulmonary_mental_peak_tics.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\PEAK.dat""",7.363,14.164,0.52,0.603,0.011,6.81,0.002,0.999,1.428,162.22,0.009,0.993,1.477,44.446,0.033,0.973,0.223,1.902,0.117,0.907,12181.499,800.158,15.224,0,393.125,58.363,6.736,0,-602.068,126.561,-4.757,0,484.353,38.127,12.704,0,0.304,7.146,0.042,0.966,0.014,0.512,0.027,0.978,-0.046,1.056,-0.044,0.965,484.353,38.127,12.704,0,320.47,13.753,23.301,0,-6.472,2.974,-2.176,0.03,8.746,0.231,37.791,0,-0.235,0.067,-3.484,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.661,0.431,-8.489,0,-0.363,0.086,-4.227,0,0.004,0.015,0.291,0.771,0.027,0.009,2.966,0.003,7.96,1.449,5.492,0,0.177,0.37,0.477,0.633,0.086,0.046,1.859,0.063,-0.004,0.02,-0.211,0.833,230.54,63.149,3.651,0,-0.643,12.268,-0.052,0.958,0.722,1.367,0.528,0.598,0.255,0.277,0.924,0.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:10 PM","hrs","b1","male","aeh",NA,NA,"walking","memory",TRUE,318,5,NA,28,-3116.964,6289.927,6395.265,6306.455,6295.54637716263,"b1_male_aeh_walking_memory_gait_delayedrecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""",0.017,0.232,0.073,0.942,0,0.017,0.002,0.998,0.001,0.037,0.034,0.973,0.007,0.104,0.069,0.945,0.007,0.013,0.499,0.618,0.001,0.007,0.158,0.875,0,0.001,0.092,0.926,0,0.002,-0.017,0.986,0.733,0.037,19.652,0,1.528,0.168,9.094,0,0.019,0.005,4.048,0,-0.059,0.022,-2.644,0.008,0.733,0.037,19.652,0,0.828,0.036,23.087,0,-0.02,0.011,-1.742,0.081,3.171,0.252,12.577,0,-0.094,0.047,-2.004,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.002,-5.249,0,0,0.001,-0.363,0.716,-0.076,0.014,-5.56,0,-0.007,0.002,-3.244,0.001,0.009,0.004,2.236,0.025,0.001,0.001,0.743,0.458,0.147,0.023,6.277,0,-0.002,0.004,-0.674,0.5,0.174,0.155,1.127,0.26,-0.03,0.057,-0.522,0.602,1.39,0.986,1.41,0.159,0.062,0.224,0.278,0.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:11 PM","hrs","b1","male","aeh",NA,NA,"walking","memory",TRUE,318,5,NA,28,-2857.007,5770.014,5875.351,5786.541,5775.63337716263,"b1_male_aeh_walking_memory_gait_immediaterecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""",0.033,0.143,0.23,0.818,0,0.006,0.031,0.975,0,0.031,-0.011,0.991,0.002,0.03,0.065,0.948,0.009,0.011,0.858,0.391,0.002,0.009,0.186,0.853,0,0,0.15,0.881,0,0.002,-0.015,0.988,0.575,0.032,18.153,0,1.073,0.112,9.545,0,0.022,0.004,5.012,0,-0.069,0.017,-3.998,0,0.575,0.032,18.153,0,0.829,0.036,23.309,0,-0.021,0.01,-2.091,0.037,4.318,0.204,21.203,0,-0.077,0.044,-1.749,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.002,-5.457,0,0,0,-0.283,0.777,-0.065,0.01,-6.264,0,-0.007,0.002,-3.54,0,0.009,0.004,2.227,0.026,0.001,0.001,1.149,0.251,0.127,0.021,5.956,0,-0.001,0.004,-0.259,0.796,0.176,0.153,1.147,0.251,-0.034,0.049,-0.693,0.488,1.808,0.909,1.99,0.047,-0.131,0.18,-0.728,0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:11 PM","hrs","b1","male","aeh",NA,NA,"walking","mental",TRUE,318,5,NA,28,-3614.279,7284.557,7389.895,7301.085,7290.17637716263,"b1_male_aeh_walking_mental_gait_serial7.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""",0.041,0.185,0.224,0.823,0.003,0.005,0.581,0.561,0,0.032,-0.006,0.995,-0.003,0.016,-0.187,0.852,0.044,0.026,1.693,0.09,0.002,0.011,0.188,0.851,0,0.001,0.197,0.844,0,0.002,-0.04,0.968,0.714,0.034,21.292,0,1.32,0.158,8.369,0,0.056,0.005,11.628,0,-0.092,0.019,-4.764,0,0.714,0.034,21.292,0,0.837,0.037,22.561,0,-0.029,0.011,-2.674,0.007,3.157,0.272,11.592,0,-0.151,0.049,-3.103,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009,0.002,-4.923,0,-0.001,0.001,-1.703,0.089,0.009,0.011,0.803,0.422,-0.015,0.002,-6.516,0,0.009,0.004,2.14,0.032,0.001,0.001,1.124,0.261,0.151,0.028,5.328,0,-0.005,0.004,-1.033,0.302,0.161,0.156,1.029,0.303,-0.028,0.048,-0.58,0.562,0.673,1.087,0.619,0.536,0.187,0.214,0.872,0.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:12 PM","hrs","b1","male","aeh",NA,NA,"walking","mental",TRUE,318,5,NA,28,-2273.953,4603.906,4709.243,4620.433,4609.52537716263,"b1_male_aeh_walking_mental_gait_tics.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""",0.014,0.045,0.316,0.752,0,0.003,0.188,0.851,0.001,0.013,0.089,0.929,0,0.009,0.037,0.971,0.013,0.01,1.357,0.175,0.001,0.005,0.237,0.812,0,0,0.21,0.834,0,0.001,-0.039,0.969,0.325,0.024,13.74,0,0.268,0.056,4.758,0,0.026,0.005,5.506,0,0,0.011,-0.02,0.984,0.325,0.024,13.74,0,0.83,0.036,23.372,0,-0.021,0.01,-2.147,0.032,9.289,0.162,57.293,0,-0.125,0.034,-3.668,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.002,-5.478,0,0,0,-0.433,0.665,-0.008,0.006,-1.31,0.19,-0.007,0.002,-3.078,0.002,0.009,0.004,2.16,0.031,0.001,0.001,1.314,0.189,0.061,0.015,4.081,0,0.006,0.004,1.679,0.093,0.182,0.152,1.199,0.231,-0.033,0.046,-0.715,0.475,-0.007,0.706,-0.009,0.993,0.028,0.165,0.17,0.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","11/12/2015","10:38 AM","hrs","b1","male","aehplus",NA,NA,"muscle","memory",TRUE,507,5,NA,41,-9286.801,18655.602,18828.971,18698.832,18663.0084516129,"b1_male_aehplus_muscle_memory_hand_delayedrecall.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\grip.dat""",0.535,0.904,0.592,0.554,-0.004,0.043,-0.103,0.918,0.055,0.197,0.277,0.781,0.06,0.218,0.274,0.784,-1.422,1.025,-1.388,0.165,151.308,119.719,1.264,0.206,4.262,3.983,1.07,0.285,-25.272,25.551,-0.989,0.323,95.784,66.434,1.442,0.149,0.949,0.135,7.021,0,0.001,0.004,0.345,0.73,0.02,0.018,1.13,0.259,1.575,0.073,21.693,0,35.214,1.118,31.507,0,-0.508,0.226,-2.246,0.025,2.966,0.198,14.991,0,-0.067,0.031,-2.127,0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.507,0.046,-10.947,0,-0.016,0.01,-1.626,0.104,-0.049,0.007,-7.362,0,-0.005,0.001,-4.409,0,0.01,0.141,0.07,0.944,-0.018,0.026,-0.694,0.488,0.165,0.02,8.417,0,-0.004,0.003,-1.478,0.139,25.586,4.941,5.178,0,-0.826,1.022,-0.808,0.419,1.654,0.826,2.003,0.045,-0.056,0.149,-0.376,0.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","11/12/2015","10:38 AM","hrs","b1","male","aehplus",NA,NA,"muscle","memory",TRUE,507,5,NA,41,-9013.4,18108.8,18282.169,18152.03,18116.2064516129,"b1_male_aehplus_muscle_memory_hand_immediaterecall.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\grip.dat""",0.076,1.022,0.075,0.94,-0.012,0.042,-0.293,0.769,0.118,0.194,0.609,0.543,0.146,0.249,0.586,0.558,-1.496,1.059,-1.412,0.158,150.36,118.042,1.274,0.203,4.242,3.947,1.075,0.283,-25.035,25.184,-0.994,0.32,95.626,66.241,1.444,0.149,0.613,0.091,6.753,0,0.003,0.003,1.079,0.281,0.002,0.014,0.172,0.863,1.264,0.069,18.353,0,35.227,1.12,31.454,0,-0.549,0.226,-2.43,0.015,4.323,0.171,25.214,0,-0.117,0.03,-3.845,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.506,0.046,-11.069,0,-0.017,0.01,-1.648,0.099,-0.05,0.006,-8.853,0,-0.003,0.001,-2.689,0.007,0.01,0.14,0.068,0.945,-0.017,0.027,-0.629,0.53,0.134,0.017,7.874,0,0.001,0.003,0.465,0.642,25.497,4.914,5.189,0,-0.638,0.959,-0.665,0.506,1.229,0.774,1.588,0.112,0.035,0.139,0.249,0.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","11/12/2015","10:39 AM","hrs","b1","male","aehplus",NA,NA,"muscle","mental",TRUE,507,5,NA,41,-9848.967,19779.933,19953.302,19823.163,19787.3394516129,"b1_male_aehplus_muscle_mental_hand_serial7.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\grip.dat""",0.909,0.932,0.975,0.329,0.005,0.052,0.087,0.93,0.138,0.083,1.667,0.095,-0.219,0.194,-1.128,0.259,-0.044,0.37,-0.118,0.906,150.928,118.993,1.268,0.205,4.259,3.921,1.086,0.277,-25.232,25.59,-0.986,0.324,95.873,66.988,1.431,0.152,1.021,0.137,7.453,0,0.037,0.004,9.192,0,-0.02,0.015,-1.336,0.182,1.198,0.06,19.937,0,35.254,1.11,31.759,0,-0.569,0.237,-2.401,0.016,3.264,0.217,15.05,0,-0.195,0.036,-5.475,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.508,0.048,-10.507,0,-0.014,0.014,-1.025,0.305,0.01,0.006,1.592,0.111,-0.009,0.001,-7.332,0,0.005,0.143,0.035,0.972,-0.016,0.03,-0.554,0.58,0.151,0.023,6.611,0,-0.007,0.003,-2.169,0.03,25.699,5.055,5.084,0,-0.743,1.056,-0.704,0.482,-0.026,0.838,-0.031,0.975,0.424,0.16,2.651,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","11/12/2015","10:39 AM","hrs","b1","male","aehplus",NA,NA,"muscle","mental",TRUE,507,5,NA,41,-8733.391,17548.781,17722.15,17592.011,17556.1874516129,"b1_male_aehplus_muscle_mental_hand_tics.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\grip.dat""",0.673,1.482,0.454,0.65,0.062,0.061,1.022,0.307,-0.09,0.211,-0.426,0.67,-0.076,0.304,-0.249,0.803,-1.106,0.97,-1.14,0.254,151.047,119.204,1.267,0.205,4.286,3.965,1.081,0.28,-25.303,25.59,-0.989,0.323,95.855,66.716,1.437,0.151,0.182,0.37,0.492,0.623,0.072,0.012,6.042,0,0.058,0.057,1.022,0.307,1.385,0.179,7.734,0,35.262,1.126,31.322,0,-0.595,0.235,-2.53,0.011,8.744,0.23,38.032,0,-0.189,0.052,-3.622,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.518,0.05,-10.366,0,-0.007,0.014,-0.525,0.6,0.023,0.009,2.642,0.008,0.018,0.002,7.941,0,0.008,0.141,0.057,0.954,-0.015,0.027,-0.552,0.581,0.086,0.022,3.889,0,-0.01,0.005,-1.944,0.052,25.686,4.973,5.165,0,-0.791,0.994,-0.797,0.426,0.603,0.615,0.981,0.327,0.204,0.218,0.938,0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
